"ROCode","RONo","PayDate","PayAmt","PayMode","ChqNo","BankName"
$1718.00,$3773.00,30-6-2019 0:00:00,$38985.00,"CHEQUE","330681","KARNATAKA BANK LTD."
$1719.00,$3774.00,30-6-2019 0:00:00,$22377.00,"CHEQUE","330383","KARNATAKA BANK LTD."
$1720.00,$3775.00,30-8-2019 0:00:00,$7930.00,"CHEQUE","330384","KARNATAKA BANK LTD."
$1721.00,$3776.00,5-6-2019 0:00:00,$4284.00,"CHEQUE","330385","KARNATAKA BANK LTD."
$1657.00,$3712.00,27-4-2019 0:00:00,$850.00,"CASH","","SALMAN CUTTING"
$1717.00,$3772.00,3-5-2019 0:00:00,$5000.00,"NEFT / RTGS","330378","KARNATAKA BANK LTD"
$1672.00,$3727.00,3-5-2019 0:00:00,$81200.00,"NEFT / RTGS","330376","KARNATAKA BANK LTD."
$1722.00,$3777.00,30-6-2019 0:00:00,$21212.00,"CHEQUE","330387","KARNATAKA BANK LTD."
$1728.00,$3783.00,30-6-2019 0:00:00,$34731.00,"CHEQUE","330393","KARNATAKA BANK LTD."
$1725.00,$3780.00,9-5-2019 0:00:00,$2319.00,"CHEQUE","330392","KARNATAKA BANK LTD."
$1725.00,$3780.00,,$2319.00,"","",""
$1726.00,$3781.00,30-6-2019 0:00:00,$6837.00,"CHEQUE","330398","KARNATAKA BANK LTD."
$1729.00,$3784.00,16-8-2019 0:00:00,$2974.00,"CHEQUE","330399","KARNATAKA BANK LTD."
$1730.00,$3785.00,16-8-2019 0:00:00,$1983.00,"CHEQUE","330400","KARNATAKA BANK LTD."
$1727.00,$3782.00,30-6-2019 0:00:00,$11111.00,"CHEQUE","330403","KARANATAKA BANK LTD."
$1731.00,$3786.00,30-6-2019 0:00:00,$15384.00,"CHEQUE","330404","KARNATAKA BANK LTD."
$1732.00,$3787.00,23-8-2019 0:00:00,$7930.00,"CHEQUE","330406","KARNATAKA BANK LTD. "
$1734.00,$3789.00,16-7-2019 0:00:00,$2549.00,"CHEQUE","330408","KARNATAKA BANK LTD."
$1733.00,$3788.00,9-5-2019 0:00:00,$4637.00,"CHEQUE","330411","KARNATAKA BANK LTD."
$1736.00,$3791.00,9-5-2019 0:00:00,$1708.00,"CHEQUE","330412","KARNATAKA BANK LTD."
$1737.00,$3792.00,30-6-2019 0:00:00,$5656.00,"CHEQUE","330415","KARNATAKA BANK LTD."
$1717.00,$3772.00,11-5-2019 0:00:00,$3896.00,"NEFT / RTGS","IMPS","FROM DEEPAK WITH TRANSPORT RS 400/-"
$1740.00,$3795.00,30-6-2019 0:00:00,$78205.00,"CHEQUE","330416","KARNATAKA BANK LTD."
$1741.00,$3796.00,11-5-2019 0:00:00,$854.00,"CHEQUE","330417","KARNATAKA BANK LTD."
$1742.00,$3797.00,23-8-2019 0:00:00,$2974.00,"CHEQUE","330419","KARNATAKA BANK LTD."
$1743.00,$3798.00,11-9-2019 0:00:00,$7930.00,"CHEQUE","330420","KARNATAKA BANK LTD"
$1744.00,$3799.00,14-5-2019 0:00:00,$1708.00,"CHEQUE","330421","KARNATAKA BANK LTD."
$1745.00,$3800.00,30-6-2019 0:00:00,$27195.00,"CHEQUE","330423","KARNATAKA BANK LTD."
$1746.00,$3801.00,30-6-2019 0:00:00,$15384.00,"CHEQUE","330424","KARNATAKA BANK LTD."
$1747.00,$3802.00,18-5-2019 0:00:00,$1708.00,"CHEQUE","330425","KARNATAKA BANK LTD."
$1749.00,$3804.00,11-9-2019 0:00:00,$2974.00,"CHEQUE","330429","KARNATAKA BANK LTD."
$1751.00,$3806.00,11-9-2019 0:00:00,$2974.00,"CHEQUE","330431","KARNATAKA BANK LTD."
$1750.00,$3805.00,18-9-2019 0:00:00,$5947.00,"CHEQUE","330432","KARNATAKA BANK LTD."
$1752.00,$3807.00,2-6-2019 0:00:00,$7871.00,"CHEQUE","330434","KARNATAKA BANK LTD."
$1753.00,$3808.00,20-9-2019 0:00:00,$23789.00,"CASH","330435","KARNATAKA BANK LTD."
$1754.00,$3809.00,18-9-2019 0:00:00,$3965.00,"CHEQUE","330440","KARNATAKA BANK LTD."
$1755.00,$3810.00,2-10-2019 0:00:00,$11894.00,"CHEQUE","330441","KARNATAKA BANK LTD."
$1756.00,$3811.00,6-7-2019 0:00:00,$15384.00,"CHEQUE","330442","KARNATAKA BANK LTD."
$1757.00,$3812.00,11-9-2019 0:00:00,$3965.00,"CHEQUE","330444","KARNATAKA BANK LTD."
$1758.00,$3813.00,18-9-2019 0:00:00,$1982.00,"CHEQUE","330445","KARNATAKA BANK LTD."
$1759.00,$3814.00,11-9-2019 0:00:00,$1982.00,"CHEQUE","330447","KARNATAKA BANK LTD."
$1760.00,$3815.00,11-8-2019 0:00:00,$2549.00,"CHEQUE","330448","KARNATAKA BANK LTD."
$1761.00,$3816.00,11-9-2019 0:00:00,$1982.00,"CHEQUE","330449","KARNATAKA BANK LTD."
$1763.00,$3818.00,22-5-2019 0:00:00,$8260.00,"NEFT / RTGS","330451","KARNATAKA BANK LTD"
$1764.00,$3819.00,22-5-2019 0:00:00,$4130.00,"NEFT / RTGS","330452","KARNATAKA BANK LTD."
$1765.00,$3820.00,2-10-2019 0:00:00,$7930.00,"CHEQUE","330453","KARNATAKA BANK LTD."
$1762.00,$3817.00,22-5-2019 0:00:00,$2065.00,"NEFT / RTGS","330454","KARNATAKA BANK LD"
$1766.00,$3821.00,8-7-2019 0:00:00,$21212.00,"CHEQUE","330456","KARNATAKA BANK LTD."
$1767.00,$3822.00,16-7-2019 0:00:00,$41278.00,"CHEQUE","330458","KARNATAKA BANK LTD."
$1768.00,$3823.00,16-7-2019 0:00:00,$28894.00,"CHEQUE","330459","KARNATAKA BANK LTD."
$1769.00,$3824.00,26-6-2019 0:00:00,$4637.00,"CHEQUE","330460","KARNATAKA BANK LTD."
$1770.00,$3825.00,9-7-2019 0:00:00,$34731.00,"CHEQUE","330461","KARNATAKA BANK LTD."
$1748.00,$3803.00,8-7-2019 0:00:00,$55165.00,"CHEQUE","330486","KARNATAKA BANK LTD."
$1735.00,$3790.00,28-6-2019 0:00:00,$21212.00,"CHEQUE","330604","KARNATKA BANK LTD."
$1771.00,$3826.00,24-6-2019 0:00:00,$6626.00,"CHEQUE","330462","KARNATAKA BANK LTD."
$1772.00,$3827.00,28-9-2019 0:00:00,$7930.00,"CHEQUE","330457","KARNATAKA BANK LTD."
$1773.00,$3828.00,25-6-2019 0:00:00,$4271.00,"CHEQUE","330464","KARNATAKA BANK LTD."
$1775.00,$3830.00,24-5-2019 0:00:00,$3413.00,"CHEQUE","330466","KARNATAKA BANK LTD."
$1776.00,$3831.00,7-9-2019 0:00:00,$3965.00,"CHEQUE","330467","KARNATAKA BANK LTD."
$1774.00,$3829.00,24-6-2019 0:00:00,$2454.00,"CHEQUE","330471","KARNATAKA BANK LTD."
$1778.00,$3833.00,11-7-2019 0:00:00,$4615.00,"CHEQUE","330472","KARNATAKA BANK LTD."
$1777.00,$3832.00,11-7-2019 0:00:00,$4895.00,"CHEQUE","330469","KARNATAKA BANK LTD."
$1780.00,$3835.00,11-9-2019 0:00:00,$5947.00,"CHEQUE","330474","KARNATAKA BANK LTD."
$1779.00,$3834.00,11-7-2019 0:00:00,$24941.00,"CHEQUE","330473","KARNATAKA BANK LTD"
$1782.00,$3837.00,24-7-2019 0:00:00,$7080.00,"CHEQUE","330476","KARNATAKA BANK LTD."
$1783.00,$3838.00,19-7-2019 0:00:00,$21240.00,"CHEQUE","330477","KARNATAKA BANK LTD."
$1784.00,$3839.00,4-6-2019 0:00:00,$14160.00,"CHEQUE","330478","KARNATAKA BANK LTD."
$1785.00,$3840.00,28-5-2019 0:00:00,$402.00,"CHEQUE","330479","KARNATAKA BANK LTD."
$1786.00,$3841.00,29-5-2019 0:00:00,$267.00,"CHEQUE","330480","KARNATAKA BANK LTD."
$1787.00,$3842.00,15-7-2019 0:00:00,$61538.00,"CHEQUE","330481","KARNATAKA BANK LTD."
$1791.00,$3846.00,18-9-2019 0:00:00,$7930.00,"CHEQUE","330483","KARNATAKA BANK LTD."
$1793.00,$3848.00,30-6-2019 0:00:00,$4641.00,"CHEQUE","330485","KARNATAKA BANK LTD."
$1795.00,$3850.00,30-5-2019 0:00:00,$268.00,"CHEQUE","330487","KARNATAKA BANK LTD."
$1796.00,$3851.00,2-10-2019 0:00:00,$11894.00,"CHEQUE","330488","KARNATAKA BANK LTD."
$1797.00,$3852.00,15-7-2019 0:00:00,$1182.00,"CHEQUE","330489","KARNATAKA BANK LTD."
$1798.00,$3853.00,15-7-2019 0:00:00,$2855.00,"CHEQUE","330490","KARNATAKA BANK LTD. "
$1799.00,$3854.00,30-7-2019 0:00:00,$4895.00,"CHEQUE","330491","KARNATAKA BANK LTD."
$1800.00,$3855.00,1-6-2019 0:00:00,$854.00,"CHEQUE","330492","KARNATAKA BANK LTD."
$1801.00,$3856.00,1-6-2019 0:00:00,$1708.00,"CHEQUE","330493","KARNATAKA BANK LTD."
$1802.00,$3857.00,1-7-2019 0:00:00,$2485.00,"CHEQUE","330494","KARNATAKA BANK LTD."
$1803.00,$3858.00,11-9-2019 0:00:00,$8921.00,"CHEQUE","330495","KARNATAKA BANK LTD."
$1804.00,$3859.00,30-8-2019 0:00:00,$11530.00,"CHEQUE","330496","KARNATAKA BANK LTD."
$1805.00,$3860.00,2-7-2019 0:00:00,$10249.00,"CHEQUE","330497","KARNATAKA BANK LTD."
$1806.00,$3861.00,4-7-2019 0:00:00,$4271.00,"CHEQUE","330501","KARNTAKA BANK LTD."
$1807.00,$3862.00,4-7-2019 0:00:00,$2566.00,"CHEQUE","330503","KARNATAKA BANK LTD."
$1809.00,$3864.00,30-7-2019 0:00:00,$18383.00,"CHEQUE","330505","KARNATAKA BANK LTD."
$1810.00,$3865.00,30-7-2019 0:00:00,$12742.00,"CHEQUE","330507","KARNATAKA BANK LTD."
$1811.00,$3866.00,30-7-2019 0:00:00,$2797.00,"CHEQUE","330508","KARNATAKA BANK LTD."
$1812.00,$3867.00,30-7-2019 0:00:00,$15384.00,"CHEQUE","330512","KARNATAKA  BANK LTD. "
$1815.00,$3870.00,30-7-2019 0:00:00,$4895.00,"CHEQUE","330518","KARNATAKA BANK LTD."
$1816.00,$3871.00,9-7-2019 0:00:00,$4284.00,"CHEQUE","330520","KARNATAKA BANK LTD."
$1814.00,$3869.00,30-7-2019 0:00:00,$24825.00,"CHEQUE","330521","KARNATAKA BANK LTD."
$1817.00,$3872.00,25-9-2019 0:00:00,$7930.00,"CHEQUE","330526","KARNATAKA BANK LTD."
$1818.00,$3873.00,10-6-2019 0:00:00,$8267.00,"NEFT / RTGS","330527","KARNATAKA BANK LTD."
$1819.00,$3874.00,30-7-2019 0:00:00,$11888.00,"CHEQUE","330530","KARNATAKA BANK LTD"
$1820.00,$3875.00,30-7-2019 0:00:00,$3671.00,"CHEQUE","330531","KARNATAKA BANK LTD."
$1821.00,$3876.00,30-7-2019 0:00:00,$61538.00,"CHEQUE","330532","KARNATAKA BANK LTD."
$1822.00,$3877.00,30-7-2019 0:00:00,$9324.00,"CHEQUE","330533","KARNATAKA BANK LTD."
$1823.00,$3878.00,30-7-2019 0:00:00,$4459.00,"CHEQUE","330535","KARNATAKA BANK LTD. "
$1808.00,$3863.00,18-6-2019 0:00:00,$2699.00,"CHEQUE","330572","KARNATAKA BANK LTD."
$1781.00,$3836.00,27-5-2019 0:00:00,$8400.00,"CHEQUE","837764","KARNATAKA BANK LTD."
$1813.00,$3868.00,10-12-2019 0:00:00,$14160.00,"CHEQUE","342519","KARNATAKA BANK LTD."
$1824.00,$3879.00,30-7-2019 0:00:00,$1864.00,"CHEQUE","330537","KARNATAKA BANK LTD."
$1825.00,$3880.00,8-7-2019 0:00:00,$4200.00,"CHEQUE","330541","KARNATAKA BANK LTD."
$1826.00,$3881.00,9-10-2019 0:00:00,$7930.00,"CHEQUE","330543","KARNATAKA BANK LTD."
$1827.00,$3882.00,30-7-2019 0:00:00,$3916.00,"CHEQUE","330544","KARNATAKA BANK LTD."
$1828.00,$3883.00,10-6-2019 0:00:00,$2182.00,"NEFT / RTGS","330545","KARNATAKA BANK LTD."
$1829.00,$3884.00,18-9-2019 0:00:00,$1982.00,"CHEQUE","330547","KARNATAKA BANK LTD."
$1830.00,$3885.00,11-6-2019 0:00:00,$1235.00,"CHEQUE","330549","KARNATAKA BANK LTD."
$1831.00,$3886.00,30-7-2019 0:00:00,$6961.00,"CHEQUE","330551","KARNATAKA BANK LTD."
$1832.00,$3887.00,28-6-2019 0:00:00,$3480.00,"CHEQUE","330556","KARNATAKA BANK  LTD."
$1833.00,$3888.00,30-7-2019 0:00:00,$15384.00,"CHEQUE","330557","KARNATAKA BANK LTD."
$1834.00,$3889.00,1-8-2019 0:00:00,$3916.00,"CHEQUE","330558","KARNATAKA BANK LTD."
$1835.00,$3890.00,14-6-2019 0:00:00,$138.00,"","","ADJUST IN MY GL ACCOUNT"
$1836.00,$3891.00,30-7-2019 0:00:00,$3379.00,"CHEQUE","330561","KARNATAKA BANK LTD."
$1837.00,$3892.00,15-7-2019 0:00:00,$31237.00,"CHEQUE","330562","KARNATAKA BANK LTD."
$1838.00,$3893.00,15-7-2019 0:00:00,$8925.00,"CHEQUE","330563","KARNATAKA BANK LTD."
$1840.00,$3895.00,15-6-2019 0:00:00,$312.00,"CHEQUE","330565","KARNATAKA BANK LTD."
$1839.00,$3894.00,1-8-2019 0:00:00,$24825.00,"CHEQUE","330664","KARNATAKA BANK LTD."
$1842.00,$3897.00,2-8-2019 0:00:00,$11888.00,"CHEQUE","330568","KARNATAKA BANK LTD."
$1843.00,$3898.00,2-8-2019 0:00:00,$3671.00,"CHEQUE","330569","KARNATAKA BANK LTD."
$1844.00,$3899.00,5-8-2019 0:00:00,$4895.00,"CHEQUE","330570","KARNATAKA BANK LTD."
$1845.00,$3900.00,3-8-2019 0:00:00,$9324.00,"CHEQUE","330575","KARNATAKA BANK LTD."
$1847.00,$3902.00,3-8-2019 0:00:00,$61538.00,"CHEQUE","330576","KARNATAKA BANK LTD."
$1848.00,$3903.00,19-6-2019 0:00:00,$536.00,"CHEQUE","330582","KARNATAKA BANK LTD."
$1849.00,$3904.00,19-6-2019 0:00:00,$446.00,"CHEQUE","330583","KARNTAKA BANK LTD."
$1852.00,$3907.00,5-8-2019 0:00:00,$15384.00,"CHEQUE","330584","KARNATAKA BANK LTD."
$1853.00,$3908.00,5-8-2019 0:00:00,$3379.00,"CHEQUE","330585","KARNATAKA BANK LTD."
$1854.00,$3909.00,21-7-2019 0:00:00,$4712.00,"CHEQUE","330587","KARNATAKA BANK LTD."
$1855.00,$3910.00,8-8-2019 0:00:00,$3916.00,"CHEQUE","330588","KARNATAKA BANK LTD."
$1856.00,$3911.00,8-8-2019 0:00:00,$2565.00,"CHEQUE","330590","KARNATAKA BANK LTD."
$1857.00,$3912.00,22-6-2019 0:00:00,$854.00,"CHEQUE","330550","KARNTAKA BANK LTD."
$1858.00,$3913.00,9-8-2019 0:00:00,$78205.00,"CHEQUE","330589","KARNATAKA BANK LTD."
$1859.00,$3914.00,24-6-2019 0:00:00,$1708.00,"CHEQUE","330591","KARNATAKA BANK LTD."
$1860.00,$3915.00,12-8-2019 0:00:00,$15384.00,"CHEQUE","330592","KARNATAKA BANK LTD."
$1861.00,$3916.00,11-8-2019 0:00:00,$4895.00,"CHEQUE","330593","KARNATAKA BANK LTD."
$1862.00,$3917.00,26-7-2019 0:00:00,$62475.00,"CHEQUE","330595","KARNATAKA BANK LTD."
$1851.00,$3906.00,19-6-2019 0:00:00,$6000.00,"NEFT / RTGS","330579","KARNATAKA BANK LTD."
$1851.00,$3906.00,26-6-2019 0:00:00,$6154.00,"NEFT / RTGS","330596","KARNATAKA BANK LTD."
$1864.00,$3919.00,3-10-2019 0:00:00,$3965.00,"CHEQUE","330601","KARNATAKA BANK LTD"
$1866.00,$3921.00,30-8-2019 0:00:00,$28663.00,"CHEQUE","330605","KARNATAKA BANK LTD."
$1867.00,$3922.00,30-8-2019 0:00:00,$10986.00,"CHEQUE","330606","KARNATAKA BANK LTD."
$1868.00,$3923.00,30-8-2019 0:00:00,$5547.00,"CHEQUE","330607","KARNATAKA BANK LTD."
$1869.00,$3924.00,30-7-2019 0:00:00,$3570.00,"CHEQUE","330609","KARNATAKA BANK LTD."
$1870.00,$3925.00,30-8-2019 0:00:00,$15384.00,"CHEQUE","330610","KARNTAKA BANK LTD."
$1872.00,$3927.00,30-8-2019 0:00:00,$28088.00,"CHEQUE","330612","KARNATAKA BANK LTD."
$1873.00,$3928.00,30-8-2019 0:00:00,$3916.00,"CHEQUE","330613","KARNATAKA BANK LTD."
$1874.00,$3929.00,18-10-2019 0:00:00,$1982.00,"CHEQUE","330615","KARNATAKA BANK LTD."
$1871.00,$3926.00,30-7-2019 0:00:00,$133875.00,"CHEQUE","071744","KARNATAKA BANK LTD,."
$1863.00,$3918.00,10-12-2019 0:00:00,$7080.00,"CHEQUE","342518","KARNATAKA BANK LTD."
$1875.00,$3930.00,25-10-2019 0:00:00,$7930.00,"CHEQUE","330616","KARNATAKA BANK LTD."
$1877.00,$3932.00,18-10-2019 0:00:00,$1982.00,"CHEQUE","330618","KARNATAKA BANK LTD."
$1878.00,$3933.00,18-10-2019 0:00:00,$2974.00,"CHEQUE","330620","KARNATAKA BANK LTD."
$1879.00,$3934.00,30-8-2019 0:00:00,$10489.00,"CHEQUE","330621","KARNATAKA BANK LTD."
$1880.00,$3935.00,30-8-2019 0:00:00,$28663.00,"CHEQUE","330622","KARNATATAKA BANK LTD."
$1882.00,$3937.00,30-8-2019 0:00:00,$5547.00,"CHEQUE","330624","KARNATAKA BANK LTD."
$1881.00,$3936.00,30-8-2019 0:00:00,$10986.00,"CHEQUE","330623","KARNATAKA BANK LTD"
$1883.00,$3938.00,2-7-2019 0:00:00,$1708.00,"CHEQUE","330625","KARNATAKA BANK LTD."
$1884.00,$3939.00,18-10-2019 0:00:00,$3964.00,"CHEQUE","330628","KARNATAKA BANK LTD."
$1885.00,$3940.00,3-8-2019 0:00:00,$1339.00,"CHEQUE","330629","KARNTAKA BANK LTD."
$1886.00,$3941.00,30-8-2019 0:00:00,$9324.00,"CHEQUE","330632","KARNATAKA BANK LTD."
$1887.00,$3942.00,30-8-2019 0:00:00,$3671.00,"CHEQUE","330633","KARNATAKA BANK LTD."
$1888.00,$3943.00,30-8-2019 0:00:00,$4895.00,"CHEQUE","330635","KARNATAKA BANK LTD."
$1889.00,$3944.00,4-7-2019 0:00:00,$472.00,"CHEQUE","330636","KARNATAKA BANK LTD."
$1890.00,$3945.00,30-8-2019 0:00:00,$17365.00,"CHEQUE","330637","KARNATAKA BANK LTD."
$1735.00,$3790.00,5-7-2019 0:00:00,$3729.00,"CHEQUE","330638","KARNATAKA BANK LTD."
$1891.00,$3946.00,25-10-2019 0:00:00,$3965.00,"CHEQUE","330646","KARNATAKA BANK LTD."
$1892.00,$3947.00,30-8-2019 0:00:00,$15384.00,"CHEQUE","330648","KARNATAKA BANK LTD."
$1893.00,$3948.00,30-8-2019 0:00:00,$2564.00,"CHEQUE","330649","KARNATAKA BANK LTD."
$1894.00,$3949.00,6-11-2019 0:00:00,$7930.00,"CHEQUE","330650","KARNATAKA BANK LTD."
$1895.00,$3950.00,7-8-2019 0:00:00,$35700.00,"CHEQUE","330656","KARNATAKA BANK LTD."
$1896.00,$3951.00,7-7-2019 0:00:00,$1708.00,"CHEQUE","330657","KARNATAKA BANK LTD."
$1897.00,$3952.00,9-8-2019 0:00:00,$1312.00,"CHEQUE","330660","KARNATAKA BANK LTD."
$1897.00,$3952.00,6-7-2019 0:00:00,$2972.00,"","","BAL. COM. OF GRACE FURNITURE"
$1899.00,$3954.00,18-10-2019 0:00:00,$1982.00,"CHEQUE","33661","KARNATAKA BANK LTD."
$1900.00,$3955.00,30-8-2019 0:00:00,$101538.00,"CHEQUE","330662","KARNATAKA BANK LTD."
$1901.00,$3956.00,30-8-2019 0:00:00,$5128.00,"CHEQUE","330663","KARNATAKA BANK LTD."
$1902.00,$3957.00,30-8-2019 0:00:00,$12820.00,"CHEQUE","330667","KARNATAKA BANK LTD."
$1903.00,$3958.00,13-7-2019 0:00:00,$854.00,"CHEQUE","330668","KARNATAKA BANK LTD."
$1904.00,$3959.00,14-8-2019 0:00:00,$4555.00,"CHEQUE","330669","KARNATAKA BANK LTD."
$1905.00,$3960.00,16-8-2019 0:00:00,$35700.00,"CHEQUE","330672","KARNATAKA BANK LTD."
$1906.00,$3961.00,1-9-2019 0:00:00,$24825.00,"CHEQUE","330673","KARNATAKA  BANK LTD."
$1907.00,$3962.00,1-9-2019 0:00:00,$26806.00,"CHEQUE","330674","KARNATAKA BANK LTD. "
$1908.00,$3963.00,2-9-2019 0:00:00,$14918.00,"CHEQUE","330675","KARNATAKA BANK LTD."
$1910.00,$3965.00,2-9-2019 0:00:00,$15384.00,"CHEQUE","071728","KARNTAKA BANK LTD."
$1909.00,$3964.00,2-9-2019 0:00:00,$4312.00,"CHEQUE","071729","KARNATAKA BANK LTD."
$1911.00,$3966.00,18-7-2019 0:00:00,$9000.00,"NEFT / RTGS","071730","KARNATAKA BANK LTD."
$1912.00,$3967.00,4-9-2019 0:00:00,$12237.00,"CHEQUE","071732","KARNATAKA BANK LTD."
$1913.00,$3968.00,4-9-2019 0:00:00,$3671.00,"CHEQUE","071733","KARNATAKA BANK LTD. "
$1914.00,$3969.00,4-9-2019 0:00:00,$23076.00,"CHEQUE","071735","KARNATAKA BANK LTD."
$1915.00,$3970.00,20-8-2019 0:00:00,$35700.00,"CHEQUE","071736","KARNATAKA BANK LTD."
$1917.00,$3972.00,5-9-2019 0:00:00,$15384.00,"CHEQUE","071738","KARNATAKA BANK LTD."
$1918.00,$3973.00,20-8-2019 0:00:00,$6426.00,"CHEQUE","071739","KARNATAKA BANK LTD."
$1922.00,$3977.00,8-9-2019 0:00:00,$29953.00,"CHEQUE","071743","KARNATAKA BANK LTD."
$1923.00,$3978.00,2-9-2019 0:00:00,$101538.00,"CHEQUE","071747","KARNATAKA BANK LTD."
$1921.00,$3976.00,20-12-2019 0:00:00,$14160.00,"CHEQUE","342524","KARNATAKA BANK LTD."
$1920.00,$3975.00,20-12-2019 0:00:00,$7080.00,"CHEQUE","342522","KARNATAKA BANK LTD."
$1850.00,$3905.00,10-12-2019 0:00:00,$21240.00,"CHEQUE","342521","KARNATAKA BANK LTD."
$1925.00,$3980.00,9-9-2019 0:00:00,$5128.00,"CHEQUE","071748","KARNATAKA BANK LTD."
$1926.00,$3981.00,10-9-2019 0:00:00,$3671.00,"CHEQUE","071749","KARNATAKA BANK LTD."
$1928.00,$3983.00,2-11-2019 0:00:00,$2974.00,"CHEQUE","071750","KARNATAKA BANK LTD. "
$1931.00,$3986.00,27-7-2019 0:00:00,$854.00,"CHEQUE","837651","KARNATAKA BANK LTD."
$1932.00,$3987.00,28-8-2019 0:00:00,$35700.00,"CHEQUE","837652","KARNTAKA BANK LTD."
$1933.00,$3988.00,13-9-2019 0:00:00,$3613.00,"CHEQUE","837654","KARNTAKA BANK LTD."
$1935.00,$3990.00,13-9-2019 0:00:00,$12237.00,"CHEQUE","837657","KARNATAKA BANK LTD."
$1936.00,$3991.00,13-9-2019 0:00:00,$23076.00,"CHEQUE","837658","KARNATAKA BANK LTD."
$1937.00,$3992.00,30-8-2019 0:00:00,$16957.00,"CHEQUE","837659","KARNATAKA BANK LTD."
$1938.00,$3993.00,14-9-2019 0:00:00,$21794.00,"CHEQUE","837660","KARNATAKA BANK LTD."
$1939.00,$3994.00,14-9-2019 0:00:00,$3671.00,"CHEQUE","837661","KARNATAKA BANK LTD."
$1940.00,$3995.00,30-8-2019 0:00:00,$87397.00,"CHEQUE","837665","KARNATAKA BANK LTD."
$1941.00,$3996.00,31-7-2019 0:00:00,$157.00,"","","ADJUST IN MY GL ACCOUNT"
$1942.00,$3997.00,31-7-2019 0:00:00,$714.00,"CHEQUE","837667","KARNATAKA BANK LTD."
$1945.00,$4000.00,3-8-2019 0:00:00,$854.00,"CHEQUE","837674","KARNATAKA BANK LTD."
$1946.00,$4001.00,3-8-2019 0:00:00,$7069.00,"CHEQUE","837676","KARNTAKA BANK LTD."
$1929.00,$3984.00,2-8-2019 0:00:00,$5600.00,"CHEQUE","837679","KARNATAKA BANK LTD."
$1947.00,$4002.00,2-8-2019 0:00:00,$2100.00,"CHEQUE","837678","KARNATAKA BANK LTD."
$1948.00,$4003.00,6-9-2019 0:00:00,$4284.00,"CHEQUE","837681","KARNATAKA BANK LTD."
$1949.00,$4004.00,22-11-2019 0:00:00,$7930.00,"CHEQUE","837682","KARNATAKA BANK LTD."
$1950.00,$4005.00,4-9-2019 0:00:00,$6833.00,"CHEQUE","837683","KARNATAKA BANK LTD."
$1951.00,$4006.00,1-8-2019 0:00:00,$3672.00,"CHEQUE","637672","NEFT 5000 KEE HUI THI"
$1953.00,$4008.00,28-11-2019 0:00:00,$7930.00,"CHEQUE","837684","KARNATAKA BANK LTD."
$1956.00,$4011.00,7-8-2019 0:00:00,$854.00,"CHEQUE","837691","KARNATAKA BANK LTD."
$1957.00,$4012.00,7-8-2019 0:00:00,$1155.00,"CHEQUE","837693","KARNATAKA BANK LTD."
$1959.00,$4014.00,7-8-2019 0:00:00,$62118.00,"","","ADJUST IN GL ACCOUNT."
$1960.00,$4015.00,8-9-2019 0:00:00,$35700.00,"CHEQUE","837696","KARNATAKA BANK LTD."
$1962.00,$4017.00,21-11-2019 0:00:00,$1982.00,"CHEQUE","837700","KARNATAKA BANK LTD."
$1961.00,$4016.00,28-11-2019 0:00:00,$5947.00,"CHEQUE","837699","KARNTAKA BANK LTD."
$1963.00,$4018.00,14-9-2019 0:00:00,$87397.00,"CHEQUE","837701","KARNATAKA BANK LTD."
$1966.00,$4021.00,5-12-2019 0:00:00,$15859.00,"CHEQUE","837706","KARNATAKA BANK LTD."
$1934.00,$3989.00,28-8-2019 0:00:00,$7744.00,"CHEQUE","837707","KARNATAKA BANK LTD."
$1934.00,$3989.00,3-9-2019 0:00:00,$7744.00,"CHEQUE","837708","KARNATAKA BANK LTD. "
$1969.00,$4024.00,30-9-2019 0:00:00,$5128.00,"CHEQUE","837711","KARNATAKA BANK LTD."
$1970.00,$4025.00,15-9-2019 0:00:00,$5098.00,"CHEQUE","837712","KARNATAKA BANK LTD."
$1971.00,$4026.00,15-9-2019 0:00:00,$5098.00,"CHEQUE","837714","KARNTAKA BANK LTD."
$1972.00,$4027.00,10-9-2019 0:00:00,$3124.00,"CHEQUE","837715","KARNATAKA BANK LTD."
$1977.00,$4032.00,10-12-2019 0:00:00,$7930.00,"CHEQUE","837720","KARNATAKA BANK LTD."
$1944.00,$3999.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COMMISION","ADJUST IN SME COMISSION"
$1955.00,$4010.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COMMISSION","ADJUST IN SME COMMISION"
$1943.00,$3998.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COM","ADJUST SME COMMISITION"
$1964.00,$4019.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COMMISIION","ADJUST IN SME COMMISION"
$1965.00,$4020.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COMM","ADJUST IN SME COMMISION;"
$1975.00,$4030.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COMMISION","ADJUST IN SME COMMISION"
$1976.00,$4031.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COMM","ADJUST SME COMMISION"
$1968.00,$4023.00,30-9-2019 0:00:00,$293249.00,"CASH","SME COMM","ADJUST IN SME COMMISION"
